s,k,w,t.1,t.2,t.3,c.1,c.2,c.3
0.493370726057867,1,2,0.493370726057867,2.2534617620736856,0.7359812987865831,TRUE,TRUE,FALSE
0.10161429414318857,1,2,0.10161429414318857,1.1296301919876173,0.35916609034698777,TRUE,FALSE,TRUE
0.031159312743525014,3,2,1.767188405870121,0.085571117684126,0.031159312743525014,FALSE,TRUE,TRUE
0.17275788797545832,1,2,0.17275788797545832,5.575526965012798,0.5102872041731986,TRUE,FALSE,TRUE
0.3207681432210987,1,2,0.3207681432210987,2.177166925053529,0.4243234130522806,TRUE,FALSE,TRUE
0.003123168621350203,2,2,8.014903781184062,0.003123168621350203,0.757732137389811,FALSE,TRUE,TRUE
0.04051579153914912,2,2,0.1283417692450921,0.04051579153914912,0.5624598259083555,TRUE,TRUE,FALSE
0.07693386585037798,2,2,0.3124065315050639,0.07693386585037798,0.5205612612170233,TRUE,TRUE,FALSE
0.037673944435114626,1,2,0.037673944435114626,0.1231749071390329,1.3294137567828737,TRUE,TRUE,FALSE
0.01311468267245323,3,2,0.31768939667008467,0.13375869296255027,0.01311468267245323,TRUE,FALSE,TRUE
0.1281020112299569,1,2,0.1281020112299569,0.42071619706353225,4.309215801275726,TRUE,FALSE,TRUE
0.06047505710963256,2,2,0.21213368692887835,0.06047505710963256,1.1897083835962432,TRUE,TRUE,FALSE
0.0662653984968989,2,2,0.7051186873239419,0.0662653984968989,0.4836359319703301,TRUE,TRUE,FALSE
0.24906396269004963,2,2,16.54149134240463,0.24906396269004963,0.7012052980370044,TRUE,TRUE,FALSE
0.019269734540878325,2,2,0.34968815269325426,0.019269734540878325,0.17851159135064254,TRUE,TRUE,FALSE
0.1104436134631328,3,2,0.1277250369288483,0.8722144041377566,0.1104436134631328,FALSE,TRUE,TRUE
0.1433760944438185,2,2,0.9973469695519874,0.1433760944438185,0.5832038339237906,TRUE,TRUE,FALSE
0.35333405745191576,3,2,0.8172328009476726,0.879598824399982,0.35333405745191576,FALSE,TRUE,TRUE
0.5942167538326668,1,2,0.5942167538326668,0.6544739004308847,2.4421721145685944,TRUE,FALSE,TRUE
0.1688511037078988,1,2,0.1688511037078988,0.5601349089816514,0.6829084971060005,TRUE,FALSE,TRUE
0.08268270665030375,1,2,0.08268270665030375,0.4244224496644611,0.7424500143020006,TRUE,TRUE,FALSE
0.08612760723104262,1,2,0.08612760723104262,3.4772066916916184,1.452668296824936,TRUE,FALSE,TRUE
0.32824398459290105,3,2,5.521005839156295,1.060255765542322,0.32824398459290105,FALSE,TRUE,TRUE
0.13605214434112956,1,2,0.13605214434112956,0.18056762383923827,0.616919598163228,TRUE,TRUE,FALSE
0.07853911826606264,1,2,0.07853911826606264,0.4451637388041301,0.6122448205024499,TRUE,FALSE,TRUE
0.3044581250698659,1,2,0.3044581250698659,0.4277458617240019,0.3589405554408532,TRUE,TRUE,FALSE
0.350153018296812,1,2,0.350153018296812,0.7512534504140834,0.8811256007287381,TRUE,FALSE,TRUE
0.028561105722046065,3,2,1.123717216471853,0.15025972046698563,0.028561105722046065,FALSE,TRUE,TRUE
0.1859990476514617,1,2,0.1859990476514617,0.2872208869948147,0.670760807770427,TRUE,FALSE,TRUE
1.1217192804177953,1,2,1.1217192804177953,1.6418915943375787,3.4187545873090954,TRUE,FALSE,TRUE
0.10143639642062692,3,2,0.28167405208566865,0.33542801507166226,0.10143639642062692,TRUE,FALSE,TRUE
0.032965617049264484,1,2,0.032965617049264484,0.42173727617666196,0.3919833289471842,TRUE,TRUE,FALSE
0.02601165660598322,2,2,0.342206571249311,0.02601165660598322,0.3056567731025763,TRUE,TRUE,FALSE
0.20968196796569863,2,2,1.9071367398406065,0.20968196796569863,0.8423661236007,FALSE,TRUE,TRUE
0.15178239394988213,1,2,0.15178239394988213,0.2600800408307407,3.887763724842461,TRUE,TRUE,FALSE
0.007932841615081307,3,2,0.11397622182861933,0.3772284727425384,0.007932841615081307,FALSE,TRUE,TRUE
0.05669655738192662,2,2,0.2881085479396155,0.05669655738192662,0.8563785187148234,FALSE,TRUE,TRUE
0.06093458022352838,1,2,0.06093458022352838,0.09206260918419391,0.5496316925907191,TRUE,TRUE,FALSE
0.17606361150121463,2,2,0.1819177322946013,0.17606361150121463,0.6747706767954703,TRUE,TRUE,FALSE
0.043482916491570066,3,2,0.04526800275638765,0.5001444893320807,0.043482916491570066,FALSE,TRUE,TRUE
0.04709800564683272,2,2,0.2780881309022547,0.04709800564683272,0.9749203549055675,TRUE,TRUE,FALSE
6.111638566125658e-4,2,2,0.09487036833154816,6.111638566125658e-4,0.308325451655634,TRUE,TRUE,FALSE
0.18832110888977663,2,2,1.056412819074084,0.18832110888977663,2.450626056610244,FALSE,TRUE,TRUE
0.1857783474395666,3,2,0.21046415372061,2.131353646726847,0.1857783474395666,TRUE,FALSE,TRUE
0.3606928589110446,2,2,0.7911973526699487,0.3606928589110446,2.1036795662196757,TRUE,TRUE,FALSE
