s,k,w,t.1,t.2,t.3,c.1,c.2,c.3
0.3114794138818979,2,2,1.5767462660924547,0.3114794138818979,0.9604801463092836,FALSE,TRUE,TRUE
0.12253136110713903,3,2,0.6666033309884369,0.7578748645670429,0.12253136110713903,FALSE,TRUE,TRUE
0.05599363170442693,3,2,0.06112033027558566,1.9881115347321163,0.05599363170442693,TRUE,FALSE,TRUE
0.24985608831048012,2,2,0.5815286287106574,0.24985608831048012,1.7840857738006832,TRUE,TRUE,FALSE
0.43016750924289227,3,2,2.3645139875492815,1.2580366190102819,0.43016750924289227,FALSE,TRUE,TRUE
0.40033091300299356,1,2,0.40033091300299356,1.6395130585038904,0.545673344284296,TRUE,FALSE,TRUE
0.2371108396910131,1,2,0.2371108396910131,1.2308377883908275,0.3399229506030679,TRUE,TRUE,FALSE
0.0034037815519583495,1,2,0.0034037815519583495,0.14920919621363282,2.377289164404851,TRUE,FALSE,TRUE
0.11033882899209857,1,2,0.11033882899209857,0.619457061868161,0.8728701084997961,TRUE,TRUE,FALSE
0.09048746375371376,2,2,1.5826538167053703,0.09048746375371376,3.9090938770905743,FALSE,TRUE,TRUE
0.8092138140285565,2,2,1.5098345348626931,0.8092138140285565,2.4361827279112105,FALSE,TRUE,TRUE
0.05411909660324454,3,2,2.9872674233965513,0.7685422356751682,0.05411909660324454,TRUE,FALSE,TRUE
0.08120822243106308,2,2,0.6546592097729445,0.08120822243106308,0.49738007551059127,FALSE,TRUE,TRUE
0.08700013417162594,3,2,1.2843272815969708,0.39719854719838094,0.08700013417162594,FALSE,TRUE,TRUE
0.16981908585876226,3,2,1.9569470881575588,0.28627886436879635,0.16981908585876226,TRUE,FALSE,TRUE
0.06641590083017945,1,2,0.06641590083017945,0.7694208109378396,0.47626021318137646,TRUE,FALSE,TRUE
0.2110989773645997,3,2,0.6558028943836689,1.1015963069674495,0.2110989773645997,FALSE,TRUE,TRUE
0.34190112088962826,2,2,0.8044609392757951,0.34190112088962826,1.0453114406716946,TRUE,TRUE,FALSE
0.3539002127945423,1,2,0.3539002127945423,2.634431538977361,0.4445585594512522,TRUE,TRUE,FALSE
1.4841018858456854,1,2,1.4841018858456854,2.2418617926671267,3.161212093960095,TRUE,FALSE,TRUE
0.030417979694902897,2,2,2.590534353502727,0.030417979694902897,3.5867483371630917,FALSE,TRUE,TRUE
0.5976347005926073,3,2,1.1210899006659716,1.671535117467666,0.5976347005926073,FALSE,TRUE,TRUE
0.12523244599958452,2,2,0.7232136083346726,0.12523244599958452,0.4574835356324911,FALSE,TRUE,TRUE
1.1226763845932606,2,2,1.464625461334999,1.1226763845932606,2.537133758761621,FALSE,TRUE,TRUE
0.015025699511170387,2,2,1.2906952239152911,0.015025699511170387,1.8969405423009638,TRUE,TRUE,FALSE
0.10272453399375081,1,2,0.10272453399375081,0.26092830223247665,1.4071925407528598,TRUE,TRUE,FALSE
0.10370067600160837,3,2,0.5069248764775693,0.6386381480842829,0.10370067600160837,FALSE,TRUE,TRUE
0.11950511671602726,3,2,0.6826378549449146,0.8584229489368321,0.11950511671602726,TRUE,FALSE,TRUE
0.370491458568722,2,2,1.1137916845780733,0.370491458568722,1.4457334614449981,TRUE,TRUE,FALSE
0.03145441319793463,2,2,0.7008664368445544,0.03145441319793463,2.323745494831889,FALSE,TRUE,TRUE
0.1904826727695763,2,2,1.0967776311177995,0.1904826727695763,1.8106042425239328,FALSE,TRUE,TRUE
0.28668138524517417,3,2,0.8001558645735826,3.9937268102303753,0.28668138524517417,FALSE,TRUE,TRUE
0.019909833796290036,1,2,0.019909833796290036,0.21675041131675243,0.28176025208085775,TRUE,FALSE,TRUE
0.2903270368458914,1,2,0.2903270368458914,0.39421663293614984,0.6374414749443531,TRUE,FALSE,TRUE
0.45079524582251906,2,2,5.633056267759897,0.45079524582251906,0.8735773055666334,TRUE,TRUE,FALSE
0.3888862570747733,2,2,1.0191451906737807,0.3888862570747733,0.5957509940490127,TRUE,TRUE,FALSE
0.7179679311391832,2,2,1.2092526154172543,0.7179679311391832,0.8961066780191781,TRUE,TRUE,FALSE
0.10452372986765227,2,2,1.541102660503343,0.10452372986765227,2.45880204985354,FALSE,TRUE,TRUE
0.9483785721984627,2,2,0.9681600452911975,0.9483785721984627,2.22152595947377,TRUE,TRUE,FALSE
0.2655954551883042,2,2,0.8060844843769596,0.2655954551883042,0.3687881580553949,TRUE,TRUE,FALSE
0.15834123315289617,1,2,0.15834123315289617,1.2954915416938189,0.5015419972298746,TRUE,FALSE,TRUE
0.2161463792435825,2,2,0.5737136653624475,0.2161463792435825,1.3491525463339809,FALSE,TRUE,TRUE
0.1348245688714087,3,2,1.696352299218798,1.0373977506113174,0.1348245688714087,FALSE,TRUE,TRUE
0.48078060848638415,2,2,2.4594932750428256,0.48078060848638415,0.9604568523520296,TRUE,TRUE,FALSE
