s,k,w,t.1,t.2,t.3,c.1,c.2,c.3
0.14415256772190332,2,2,0.28115242035280075,0.14415256772190332,0.265810973561349,TRUE,TRUE,FALSE
0.01052578636943731,1,2,0.01052578636943731,0.014052744023501873,0.06330024327554196,TRUE,FALSE,TRUE
0.03631670097820461,2,2,0.1047424307384324,0.03631670097820461,0.5452472928659392,TRUE,TRUE,FALSE
0.00971781569419085,1,2,0.00971781569419085,0.25120751442268796,0.09604294553195472,TRUE,FALSE,TRUE
0.037656808178871876,3,2,0.09367120917886496,0.09427945776678341,0.037656808178871876,TRUE,FALSE,TRUE
0.09575208326731102,3,2,0.2832620432460348,0.3908008849038244,0.09575208326731102,FALSE,TRUE,TRUE
0.16862994622675478,3,2,0.19697827845811844,1.010252927843124,0.16862994622675478,FALSE,TRUE,TRUE
0.26960889714861164,3,2,0.3219570703664462,0.37131894850451785,0.26960889714861164,FALSE,TRUE,TRUE
0.29934857374239454,3,2,0.38950966141959437,0.40146308576450357,0.29934857374239454,TRUE,FALSE,TRUE
0.007941935990368987,2,2,0.5235508489650752,0.007941935990368987,0.11956993825733662,FALSE,TRUE,TRUE
0.05191156346601447,3,2,0.7226132484927184,0.12665393215138465,0.05191156346601447,TRUE,FALSE,TRUE
0.15813635177070146,3,2,0.8656307054884356,0.30725643293813176,0.15813635177070146,FALSE,TRUE,TRUE
0.11773692844435574,3,2,0.20976002591972548,0.3136602507369595,0.11773692844435574,TRUE,FALSE,TRUE
0.10509120067581534,2,2,0.37643001128304143,0.10509120067581534,1.4422015152031427,TRUE,TRUE,FALSE
0.056385501637123525,2,2,0.2819073217325123,0.056385501637123525,0.22006776350641497,FALSE,TRUE,TRUE
0.11527833361178637,3,2,0.7494352307750054,0.3409335748187483,0.11527833361178637,FALSE,TRUE,TRUE
0.01811827002392956,3,2,0.9084252832658213,0.3280407606503799,0.01811827002392956,FALSE,TRUE,TRUE
0.06270325118675828,3,2,0.1020679500264426,0.2668032674013854,0.06270325118675828,FALSE,TRUE,TRUE
0.11291772052645684,3,2,0.324880050170823,0.4719558288133205,0.11291772052645684,TRUE,FALSE,TRUE
0.2048882683655048,3,2,0.8589871096935988,0.26192393698282596,0.2048882683655048,FALSE,TRUE,TRUE
0.07116711517172566,2,2,0.3426232052143794,0.07116711517172566,0.3126103777270366,TRUE,TRUE,FALSE
0.014029430990533373,1,2,0.014029430990533373,0.024657722450848348,0.019713862426579,TRUE,TRUE,FALSE
0.07394673966336995,2,2,0.09346172043352854,0.07394673966336995,0.1944859297862077,TRUE,TRUE,FALSE
0.30800907467643823,1,2,0.30800907467643823,0.4106011316805308,0.3239825535397578,TRUE,FALSE,TRUE
0.0760028406046331,3,2,0.8453818466094256,0.3803874058438898,0.0760028406046331,TRUE,FALSE,TRUE
0.008454290311783552,3,2,0.07950432226061821,0.11662185589060156,0.008454290311783552,FALSE,TRUE,TRUE
0.1065589664503932,1,2,0.1065589664503932,0.1609027300728485,0.11451262068003416,TRUE,FALSE,TRUE
0.07201850084735956,1,2,0.07201850084735956,1.1246683494489076,0.3714181106369544,TRUE,FALSE,TRUE
0.2284862125913302,1,2,0.2284862125913302,0.3598631565361854,0.3462307967103645,TRUE,TRUE,FALSE
0.3074787957067729,3,2,0.4149277666443627,0.36582514001065525,0.3074787957067729,TRUE,FALSE,TRUE
0.001533042173832655,1,2,0.001533042173832655,0.27719136698983915,0.059994063526391986,TRUE,TRUE,FALSE
0.013475178182125092,3,2,0.39733433566828974,0.2787321759282828,0.013475178182125092,FALSE,TRUE,TRUE
0.05198922138661147,3,2,0.16022290692975122,0.3926135847554354,0.05198922138661147,FALSE,TRUE,TRUE
0.04720714930444956,3,2,0.6189740958033085,0.11580490519259024,0.04720714930444956,TRUE,FALSE,TRUE
0.014917842927388847,2,2,0.39403314048886706,0.014917842927388847,0.08064768829060004,FALSE,TRUE,TRUE
0.10414516110904515,2,2,0.31431328007171955,0.10414516110904515,0.15064368098134046,FALSE,TRUE,TRUE
0.03800756413936095,3,2,0.06289546269302566,0.2192134677822797,0.03800756413936095,TRUE,FALSE,TRUE
0.08084395681388123,2,2,0.32635940206389036,0.08084395681388123,0.26409551072025544,FALSE,TRUE,TRUE
0.029146823287010196,3,2,0.10615354947124918,0.40126682396740326,0.029146823287010196,FALSE,TRUE,TRUE
0.007514863624237478,2,2,0.6010431061883938,0.007514863624237478,0.2606881098737741,FALSE,TRUE,TRUE
0.06659741491304705,1,2,0.06659741491304705,0.4378640604926706,0.3527336664329816,TRUE,FALSE,TRUE
0.08718819404020905,2,2,0.2810145260880671,0.08718819404020905,0.6595649599692919,TRUE,TRUE,FALSE
0.1339020583157738,1,2,0.1339020583157738,0.2751754335954071,0.26578463445508727,TRUE,FALSE,TRUE
0.048958428860370794,2,2,0.21396754930416742,0.048958428860370794,0.09135777130723,TRUE,TRUE,FALSE
0.12425005466987689,1,2,0.12425005466987689,0.8658987227407219,0.2548055438240791,TRUE,FALSE,TRUE
0.016832146886736156,3,2,0.36049505022733674,0.07423979022096146,0.016832146886736156,TRUE,FALSE,TRUE
0.1327710251323879,3,2,0.9844669724130091,0.4920630636414946,0.1327710251323879,TRUE,FALSE,TRUE
0.01873046262189746,3,2,0.5364640479006451,0.1517092710128054,0.01873046262189746,TRUE,FALSE,TRUE
0.05322214392945171,3,2,0.10821176134049892,0.4399705780460001,0.05322214392945171,TRUE,FALSE,TRUE
0.11227717320434749,2,2,0.3135420558834116,0.11227717320434749,0.25778129584247117,TRUE,TRUE,FALSE
0.012428159546107055,3,2,0.05942968753227833,0.39293152188595015,0.012428159546107055,TRUE,FALSE,TRUE
0.1901944475248456,1,2,0.1901944475248456,0.43269521135599026,0.2621487809261108,TRUE,TRUE,FALSE
0.006577957700937987,3,2,0.4316243220587338,0.11682767726515551,0.006577957700937987,TRUE,FALSE,TRUE
0.05101268086582422,1,2,0.05101268086582422,0.25961800104819543,0.21648914123976476,TRUE,TRUE,FALSE
8.73474125909574e-4,3,2,1.2490970460618738,0.001406522816978395,8.73474125909574e-4,TRUE,FALSE,TRUE
0.09407372232526541,3,2,0.5666613870330732,0.13516703713685274,0.09407372232526541,TRUE,FALSE,TRUE
0.017186471892968142,1,2,0.017186471892968142,0.12929658475331962,0.29662860183227546,TRUE,FALSE,TRUE
0.35661704348515993,2,2,0.4264951863496543,0.35661704348515993,0.42365886827272903,TRUE,TRUE,FALSE
0.22102857775867288,2,2,0.47472012469000224,0.22102857775867288,0.5381973717109634,FALSE,TRUE,TRUE
0.013730112954475524,3,2,0.7433023657229663,0.13070111504803217,0.013730112954475524,FALSE,TRUE,TRUE
0.11162635311484337,3,2,0.18971684435382485,1.0914777339737298,0.11162635311484337,FALSE,TRUE,TRUE
0.06506592640653253,2,2,0.15292710127929846,0.06506592640653253,0.1397683489937281,TRUE,TRUE,FALSE
0.18286988871905596,2,2,0.32106279616839806,0.18286988871905596,0.22245591412389523,FALSE,TRUE,TRUE
0.16785441851243377,2,2,0.20187484861041108,0.16785441851243377,0.326331766021947,FALSE,TRUE,TRUE
0.033975377196085364,1,2,0.033975377196085364,0.1019960306584835,0.548069710631795,TRUE,TRUE,FALSE
0.0060433430310454445,2,2,0.9506258194085123,0.0060433430310454445,0.09511896120384336,TRUE,TRUE,FALSE
0.22270287278418738,1,2,0.22270287278418738,0.23755757556177978,0.2275550005326201,TRUE,FALSE,TRUE
0.02758836219616309,1,2,0.02758836219616309,0.410726926223306,0.03178008294672157,TRUE,FALSE,TRUE
0.028257934735060206,2,2,0.4928719792234978,0.028257934735060206,0.044825134073098905,TRUE,TRUE,FALSE
0.22350354663406807,1,2,0.22350354663406807,0.38420767754078516,0.38576438723314294,TRUE,FALSE,TRUE
0.071190733447403,1,2,0.071190733447403,0.14197323936969042,0.3866647600959588,TRUE,TRUE,FALSE
0.18615282698322552,3,2,1.2009159543161791,0.3298946614272178,0.18615282698322552,TRUE,FALSE,TRUE
0.03619551302359055,2,2,0.10515228745663621,0.03619551302359055,0.18565890229398255,TRUE,TRUE,FALSE
0.015070873219519854,3,2,0.08611415530638808,0.13459695561323315,0.015070873219519854,TRUE,FALSE,TRUE
0.042812568755544296,1,2,0.042812568755544296,0.6497100381796898,0.41403819879699244,TRUE,FALSE,TRUE
0.06846033915330574,1,2,0.06846033915330574,0.6915313698967637,0.2912685542707881,TRUE,TRUE,FALSE
0.05482085234574124,3,2,0.9209740992449899,0.37070853307605395,0.05482085234574124,FALSE,TRUE,TRUE
0.07231502048671246,3,2,0.25011124206433993,0.2625993753212721,0.07231502048671246,TRUE,FALSE,TRUE
0.16578429902438074,2,2,0.32031472429474594,0.16578429902438074,0.315527482679014,TRUE,TRUE,FALSE
0.05575078735444189,2,2,0.6408269703108153,0.05575078735444189,0.769041177904712,TRUE,TRUE,FALSE
0.04199153760322892,3,2,0.06417569642265637,0.24522417084195022,0.04199153760322892,TRUE,FALSE,TRUE
0.07813774463477434,3,2,0.4153219451987784,0.41752377522871503,0.07813774463477434,FALSE,TRUE,TRUE
0.01874591066662163,2,2,0.3371122780426384,0.01874591066662163,0.5341149430469944,TRUE,TRUE,FALSE
0.03354893438518047,3,2,0.5585401542204699,0.20627966591969435,0.03354893438518047,FALSE,TRUE,TRUE
0.0982292330814637,3,2,0.15447177256767947,0.4276154124899269,0.0982292330814637,FALSE,TRUE,TRUE
0.06933299256488681,3,2,0.520989076516835,0.2813437585613907,0.06933299256488681,TRUE,FALSE,TRUE
0.015881734434515238,1,2,0.015881734434515238,0.27308858790315993,0.28532596813126193,TRUE,FALSE,TRUE
0.1727129437144445,1,2,0.1727129437144445,0.4063970418436886,0.4388034881281021,TRUE,FALSE,TRUE
0.05662437155842781,1,2,0.05662437155842781,0.19406481458686595,0.3164705408874152,TRUE,FALSE,TRUE
0.1288120284676552,3,2,0.2069320441223681,0.6455268137773217,0.1288120284676552,FALSE,TRUE,TRUE
0.17336743398746027,2,2,0.38409260895753944,0.17336743398746027,0.30708728115288375,TRUE,TRUE,FALSE
0.07509707426652312,3,2,0.2092891475185752,0.23105066943794791,0.07509707426652312,FALSE,TRUE,TRUE
0.02675078274841259,1,2,0.02675078274841259,0.0891119287116453,0.25430197317501574,TRUE,FALSE,TRUE
0.006867485399650284,3,2,0.7357550616887332,0.18835237821079537,0.006867485399650284,TRUE,FALSE,TRUE
0.19128490177293617,1,2,0.19128490177293617,0.2768928711197556,0.2317825920795823,TRUE,TRUE,FALSE
0.23099285177046305,3,2,0.2805159011094809,0.5897520347183288,0.23099285177046305,FALSE,TRUE,TRUE
