s,k,w,t.1,t.2,t.3,c.1,c.2,c.3
0.011112637079892672,1,3,0.011112637079892672,0.13873965141829103,0.2066987129725391,TRUE,TRUE,TRUE
0.0686099311908049,2,2,0.36764003427461395,0.0686099311908049,0.21470304856889252,FALSE,TRUE,TRUE
0.16999379789397273,3,3,0.17624237784184515,0.21200873275774082,0.16999379789397273,TRUE,TRUE,TRUE
0.0036630482289558655,3,2,0.5022361841774048,0.17077379242982715,0.0036630482289558655,FALSE,TRUE,TRUE
0.14703953785169155,2,2,0.22534341737627983,0.14703953785169155,0.16159597061980668,TRUE,TRUE,FALSE
0.12446710874267074,3,3,0.5631808377592327,0.6494050216546,0.12446710874267074,TRUE,TRUE,TRUE
0.005847744178026915,1,2,0.005847744178026915,0.292744932685721,0.09226744864422949,TRUE,FALSE,TRUE
0.006786237587220967,3,3,2.007336328632415,0.36078705258925187,0.006786237587220967,TRUE,TRUE,TRUE
0.11495237027448374,2,3,0.21216503670439124,0.11495237027448374,0.32553918960791534,TRUE,TRUE,TRUE
0.10754737587919312,3,3,0.19514463353892722,0.11721435387153178,0.10754737587919312,TRUE,TRUE,TRUE
0.04204554547322914,3,1,0.3166447968687862,0.2547155225078792,0.04204554547322914,FALSE,FALSE,TRUE
0.010826020850799978,3,3,0.8421190129172923,0.058152599609456956,0.010826020850799978,TRUE,TRUE,TRUE
0.021948103443719447,3,3,0.9223352465358498,0.29205081471123107,0.021948103443719447,TRUE,TRUE,TRUE
0.026121872827102134,2,1,0.6370019297836782,0.026121872827102134,0.043255651311483234,FALSE,TRUE,FALSE
0.08316199533874169,3,1,0.3945188245546092,0.30047612575952126,0.08316199533874169,FALSE,FALSE,TRUE
0.06337492796592414,1,3,0.06337492796592414,0.27135940284637816,0.2105031207086666,TRUE,TRUE,TRUE
0.2458174703537703,3,1,1.0270104454410198,1.0099826803837124,0.2458174703537703,FALSE,FALSE,TRUE
0.001619196658842056,3,2,0.8070893926841358,0.014873515648554355,0.001619196658842056,TRUE,FALSE,TRUE
0.09080878493316623,3,1,0.09133537672460079,0.44004126449809083,0.09080878493316623,FALSE,FALSE,TRUE
0.11019190272256883,3,3,0.4276423522923185,0.13876770483329892,0.11019190272256883,TRUE,TRUE,TRUE
0.285512797751543,3,2,0.9870137059641005,0.3626754339765268,0.285512797751543,FALSE,TRUE,TRUE
0.18298030344741334,3,1,2.480631313265513,0.23960397368178074,0.18298030344741334,FALSE,FALSE,TRUE
0.016910661452789653,3,2,1.833181786245883,0.03183133727009511,0.016910661452789653,TRUE,FALSE,TRUE
0.04571493191178888,3,2,0.19572954485192895,0.12398967065382749,0.04571493191178888,FALSE,TRUE,TRUE
0.19396078271988745,3,3,1.4378028138631824,0.5019602970941426,0.19396078271988745,TRUE,TRUE,TRUE
3.672647289931774e-5,2,2,0.46876019688193593,3.672647289931774e-5,0.3035135387751133,FALSE,TRUE,TRUE
0.06953272910322994,3,2,1.2510838629047754,0.21865563978322153,0.06953272910322994,TRUE,FALSE,TRUE
0.02993639768101275,1,2,0.02993639768101275,0.3291317219740928,0.05492102284915745,TRUE,FALSE,TRUE
0.021328164148144424,3,3,0.20912322006188333,0.19535855295948987,0.021328164148144424,TRUE,TRUE,TRUE
0.09161963650897297,3,1,0.409765370169139,0.1861383467807651,0.09161963650897297,FALSE,FALSE,TRUE
0.001764957734849304,3,3,0.18611783301457763,0.06142686726721389,0.001764957734849304,TRUE,TRUE,TRUE
0.00901867588981986,2,2,0.6856432589492263,0.00901867588981986,0.1339925509296359,FALSE,TRUE,TRUE
0.02869955531933739,3,2,0.06379769402228873,0.1332057893741876,0.02869955531933739,FALSE,TRUE,TRUE
0.011421980491701933,2,1,0.6139272888912322,0.011421980491701933,0.13616756675239805,FALSE,TRUE,FALSE
0.05558395734988153,2,1,0.4664394039128491,0.05558395734988153,0.07267675542971119,FALSE,TRUE,FALSE
0.031436553699469114,2,1,0.7434802375830388,0.031436553699469114,0.05299701204057783,FALSE,TRUE,FALSE
0.05775826843233528,3,1,0.06724245264194906,0.46017252365204186,0.05775826843233528,FALSE,FALSE,TRUE
0.1299105540318624,3,3,0.18452388513833284,0.19355474737353925,0.1299105540318624,TRUE,TRUE,TRUE
0.15399838250070963,3,3,0.2643401089590043,0.5972591801231445,0.15399838250070963,TRUE,TRUE,TRUE
0.055198647431097925,3,3,0.599687566959715,0.59489646504276406,0.055198647431097925,TRUE,TRUE,TRUE
0.13433332915358398,3,1,0.7026438582410214,0.3497527477487974,0.13433332915358398,FALSE,FALSE,TRUE
0.030208544223569334,2,3,0.19632449396885931,0.030208544223569334,0.5468352214430108,TRUE,TRUE,TRUE
0.015534432139247656,2,2,0.4668583096726299,0.015534432139247656,0.08128678461071104,TRUE,TRUE,FALSE
0.1556002976087496,3,2,0.7721771455683503,1.4136839172894005,0.1556002976087496,FALSE,TRUE,TRUE
0.07749554640253448,1,1,0.07749554640253448,0.26385969225198336,0.07871771859936416,TRUE,FALSE,FALSE
0.01989063589397747,3,3,0.2426122985780239,0.07144339452497661,0.01989063589397747,TRUE,TRUE,TRUE
0.06698562765658368,1,3,0.06698562765658368,0.72735413718493,0.2327914226229519,TRUE,TRUE,TRUE
0.06588084215763956,3,1,1.1616100919734123,0.21910235980059764,0.06588084215763956,FALSE,FALSE,TRUE
0.032157689682208,2,3,0.1507448647171259,0.032157689682208,0.3280125486041278,TRUE,TRUE,TRUE
0.01058392031568931,3,2,0.5394098153127791,0.0832232756074518,0.01058392031568931,FALSE,TRUE,TRUE
0.061548668367322534,3,2,0.2330721125472337,0.11746835813391954,0.061548668367322534,FALSE,TRUE,TRUE
0.025974786258694746,3,2,0.0625687416177243,0.1218273063423112,0.025974786258694746,TRUE,FALSE,TRUE
0.024489165807608515,3,1,0.4895521588413478,1.0846551851670625,0.024489165807608515,FALSE,FALSE,TRUE
0.10752740683468383,2,1,1.8887346413798933,0.10752740683468383,0.22155352982486287,FALSE,TRUE,FALSE
0.06617812521290034,3,2,0.44676282534137973,0.16015685012098402,0.06617812521290034,TRUE,FALSE,TRUE
0.012746772646862308,2,3,1.9068590876527434,0.012746772646862308,0.03674503322690725,TRUE,TRUE,TRUE
0.04626419326639234,1,3,0.04626419326639234,0.107545833918266,0.046333130507264286,TRUE,TRUE,TRUE
0.01912389579229057,1,2,0.01912389579229057,0.45448596913129696,0.30011712323927386,TRUE,FALSE,TRUE
0.02667126248008947,2,1,0.04773582285270095,0.02667126248008947,0.029580514994449914,FALSE,TRUE,FALSE
0.11606672184756701,3,3,1.7354454560851786,0.44860724837392485,0.11606672184756701,TRUE,TRUE,TRUE
0.06089634824609865,3,2,0.1332937479019165,0.5223598306887071,0.06089634824609865,FALSE,TRUE,TRUE
0.11083200061168673,3,3,0.2956135254353285,0.13445494836196303,0.11083200061168673,TRUE,TRUE,TRUE
0.011567818466573954,3,3,0.33018907299265265,0.25925070791386373,0.011567818466573954,TRUE,TRUE,TRUE
0.11977779550943524,2,3,0.6634697699709298,0.11977779550943524,0.13059501209702495,TRUE,TRUE,TRUE
5.781274795617265e-4,3,2,0.014171636287606842,0.4775590034923018,5.781274795617265e-4,TRUE,FALSE,TRUE
0.091675971634686,2,3,0.7228849489516967,0.091675971634686,0.10652676724769326,TRUE,TRUE,TRUE
0.011866998043842614,3,1,0.5956117668910386,0.2606853982328654,0.011866998043842614,FALSE,FALSE,TRUE
0.0905929674484867,3,1,0.5321203353604735,0.6014891960343064,0.0905929674484867,FALSE,FALSE,TRUE
0.11989352316595614,2,1,0.2517767392564565,0.11989352316595614,0.21447395898993063,FALSE,TRUE,FALSE
0.1634828661283121,3,1,0.31635396066121757,0.4871782911731363,0.1634828661283121,FALSE,FALSE,TRUE
0.1099050915800035,2,2,0.22140285023488104,0.1099050915800035,0.32638442817431396,FALSE,TRUE,TRUE
0.019915458920877427,3,2,1.606655694460297,0.027299565603848976,0.019915458920877427,FALSE,TRUE,TRUE
0.15662316360451434,3,2,0.6553542357659401,0.473176223204887,0.15662316360451434,TRUE,FALSE,TRUE
0.07424425092735346,2,3,0.9171931380699376,0.07424425092735346,0.16340861480623636,TRUE,TRUE,TRUE
0.0260014645755291,3,1,0.14734901417978108,0.11769224517047405,0.0260014645755291,FALSE,FALSE,TRUE
0.31474033179138106,2,2,0.5456533538898887,0.31474033179138106,0.8621907808810981,TRUE,TRUE,FALSE
0.012775666662491858,2,3,0.5327041023200811,0.012775666662491858,0.19348988704264466,TRUE,TRUE,TRUE
0.018496506181363382,2,2,0.08138094446621835,0.018496506181363382,0.2638283886323542,FALSE,TRUE,TRUE
0.013330213609151542,3,2,0.6490344926504852,0.17281337431631982,0.013330213609151542,TRUE,FALSE,TRUE
0.07711973204277456,3,1,0.8375580496665956,0.5567125114297212,0.07711973204277456,FALSE,FALSE,TRUE
0.04216310917399824,2,2,0.37173520771548757,0.04216310917399824,0.21420283637821977,FALSE,TRUE,TRUE
0.04468409140827134,3,3,1.1639420012484183,0.08814565470871766,0.04468409140827134,TRUE,TRUE,TRUE
0.1142433156155427,1,2,0.1142433156155427,0.5068019656254412,0.36727328203491405,TRUE,TRUE,FALSE
0.010526307726600816,3,1,0.024116276050679664,0.4680819110734821,0.010526307726600816,FALSE,FALSE,TRUE
0.01251635412387794,3,1,0.12863920197445017,0.09364649595227093,0.01251635412387794,FALSE,FALSE,TRUE
0.013200883870013058,2,2,1.4470485224479679,0.013200883870013058,0.06686414696741849,TRUE,TRUE,FALSE
0.049514218291733414,3,2,0.5199551219313616,0.14698060229420662,0.049514218291733414,FALSE,TRUE,TRUE
0.004248243866443978,3,2,0.26538984291255474,0.03541945875622332,0.004248243866443978,TRUE,FALSE,TRUE
0.07504939893260598,2,3,1.675655402159119,0.07504939893260598,0.1179936122113324,TRUE,TRUE,TRUE
0.02286407380597666,3,1,0.4819185049063028,0.2914308160438419,0.02286407380597666,FALSE,FALSE,TRUE
0.01593262194185808,3,2,0.1897454229183495,0.5081819379492165,0.01593262194185808,FALSE,TRUE,TRUE
0.055669515801128,3,2,0.12544128415174782,0.17729879216172104,0.055669515801128,FALSE,TRUE,TRUE
0.04453895555343479,3,3,0.44929451400176296,0.16149161639623344,0.04453895555343479,TRUE,TRUE,TRUE
0.1149899329445517,3,2,0.2085263502184673,1.5351324937397484,0.1149899329445517,TRUE,FALSE,TRUE
0.12095830403268337,1,3,0.12095830403268337,0.200680639847239,0.12358130092316325,TRUE,TRUE,TRUE
0.03707521879183464,3,2,0.40367874780431995,0.12556359206791967,0.03707521879183464,FALSE,TRUE,TRUE
0.1878467134560675,2,3,0.6175102386413576,0.1878467134560675,0.7579597035835398,TRUE,TRUE,TRUE
0.024966992391724722,1,3,0.024966992391724722,0.19308876856349091,0.11432022180878494,TRUE,TRUE,TRUE
0.07312244980130345,2,2,0.08178414520807564,0.07312244980130345,0.12969404970701937,TRUE,TRUE,FALSE
0.0014942367232704053,3,3,0.30384101581004974,0.03436104013647747,0.0014942367232704053,TRUE,TRUE,TRUE
0.021982585545629263,3,1,0.09590273121512462,0.04766533882772662,0.021982585545629263,FALSE,FALSE,TRUE
0.21929098757796292,3,2,0.9117504711774113,1.0065103149447743,0.21929098757796292,TRUE,FALSE,TRUE
0.0038501457311213017,3,2,0.6709332614927055,0.07495503540110864,0.0038501457311213017,FALSE,TRUE,TRUE
0.22280841715514962,2,2,0.30136172007769346,0.22280841715514962,0.3146056800457508,FALSE,TRUE,TRUE
0.0663632107898593,3,3,1.0955175774252879,0.0911222049035132,0.0663632107898593,TRUE,TRUE,TRUE
0.01510910501625566,3,3,0.47631906576216826,0.2205267945179553,0.01510910501625566,TRUE,TRUE,TRUE
0.09251089870870265,3,3,0.4737435164651335,0.4464765335223139,0.09251089870870265,TRUE,TRUE,TRUE
0.06969722273061052,3,2,6.08630059530641,0.3282881874951751,0.06969722273061052,FALSE,TRUE,TRUE
0.097285612946713,3,3,3.989947546973742,0.13165449812138674,0.097285612946713,TRUE,TRUE,TRUE
0.0026725692135682443,2,2,0.4504968565678657,0.0026725692135682443,0.01598292961989873,FALSE,TRUE,TRUE
0.021519773290492594,3,2,0.4320191792002381,0.8827636351683003,0.021519773290492594,TRUE,FALSE,TRUE
0.005349192535504699,3,1,1.567826427435303,0.26018905824862726,0.005349192535504699,FALSE,FALSE,TRUE
0.09429065882634523,3,3,1.5502859613949302,0.30785487730868466,0.09429065882634523,TRUE,TRUE,TRUE
0.05553892673924565,3,3,0.17550064824113878,0.4063567649893957,0.05553892673924565,TRUE,TRUE,TRUE
0.013774199714274992,3,1,0.1710017411969602,0.04516782041173428,0.013774199714274992,FALSE,FALSE,TRUE
0.052586737825306144,1,3,0.052586737825306144,0.6982397958216192,0.3057135513360471,TRUE,TRUE,TRUE
0.080244101700373,2,2,0.5352461389055909,0.080244101700373,0.16303352394081805,TRUE,TRUE,FALSE
0.002102550810841734,2,1,0.18550154454824008,0.002102550810841734,0.24974902089566295,FALSE,TRUE,FALSE
0.0817765936953947,2,2,0.14602006855420768,0.0817765936953947,0.13464411841650925,FALSE,TRUE,TRUE
0.21662357785851866,2,2,1.3635352206717612,0.21662357785851866,0.2774204006480667,FALSE,TRUE,TRUE
0.05042065936140716,2,2,0.5109400523883609,0.05042065936140716,0.30412728091651947,FALSE,TRUE,TRUE
0.10705762904996907,3,1,0.49960647288472065,0.1742400074267078,0.10705762904996907,FALSE,FALSE,TRUE
0.035276582930237055,3,2,0.11188970724362603,0.1453537632478401,0.035276582930237055,FALSE,TRUE,TRUE
0.10357495164498687,1,2,0.10357495164498687,0.20255482009493117,0.30422922431778615,TRUE,FALSE,TRUE
0.07989999480407002,2,1,1.1685823192189815,0.07989999480407002,0.11307157271344559,FALSE,TRUE,FALSE
0.21468506060867132,2,3,0.38890716222896204,0.21468506060867132,0.2842261057655186,TRUE,TRUE,TRUE
0.042099297392249574,1,3,0.042099297392249574,0.05710597010329366,0.07306623749900609,TRUE,TRUE,TRUE
0.1354507722426206,1,1,0.1354507722426206,0.16548336716368794,0.16249676047380723,TRUE,FALSE,FALSE
0.1321438615783954,1,3,0.1321438615783954,0.15188689797651023,0.2067601516381246,TRUE,TRUE,TRUE
9.951158426702023e-5,2,1,0.4636804359485397,9.951158426702023e-5,0.23779192845218186,FALSE,TRUE,FALSE
0.029121504863724113,1,2,0.029121504863724113,0.18055731848694687,0.07427450110123607,TRUE,TRUE,FALSE
0.030495890094767865,3,3,0.49968784950475553,0.2801945581927181,0.030495890094767865,TRUE,TRUE,TRUE
0.04649562225677073,3,3,0.9385370686230184,0.2520370085153014,0.04649562225677073,TRUE,TRUE,TRUE
0.024705407209694386,3,2,0.5715408583601533,1.081733528672225,0.024705407209694386,FALSE,TRUE,TRUE
0.15132021624069814,3,3,1.2429975540678384,0.48739561855555186,0.15132021624069814,TRUE,TRUE,TRUE
0.06652820738963783,1,2,0.06652820738963783,0.18948857261960184,0.44987383179534984,TRUE,FALSE,TRUE
0.023404505220241845,3,2,0.884199535432172,0.3610047942494616,0.023404505220241845,TRUE,FALSE,TRUE
0.04322457895614207,2,2,0.7932882615876319,0.04322457895614207,0.13339867652307077,TRUE,TRUE,FALSE
0.022002740508268788,2,3,1.98071220786053,0.022002740508268788,0.025581112538931906,TRUE,TRUE,TRUE
0.0572541369474493,3,2,0.4320299201434911,0.09625889838207513,0.0572541369474493,FALSE,TRUE,TRUE
